pre_flow,true_flow,src_ids,dst_ids
20.87713178294574,13.0,38,221
18.629523809523807,16.0,36,53
22.866666666666667,15.0,6,138
26.48042328042328,13.0,140,237
20.16190476190476,12.0,88,146
31.866666666666667,18.0,14,159
44.9,24.0,21,211
26.0,11.0,161,220
55.9,76.0,0,121
28.2,18.0,41,185
23.2,15.0,69,214
24.643827160493824,16.0,96,129
21.9,14.0,22,41
175.8,94.0,4,34
140.63333333333333,174.0,20,42
129.8,122.0,29,73
188.96666666666667,384.0,83,211
1529.3333333333333,1841.0,5,132
32.538888888888884,59.0,32,36
20.132,24.0,50,199
23.18125,14.0,32,218
18.433333333333334,24.0,3,67
30.633333333333333,34.0,11,103
24.5,16.0,9,131
62.9,81.0,6,52
33.733333333333334,11.0,227,231
3143.4666666666667,3542.0,1,3
28.339126984126985,37.0,185,228
18.781140350877195,14.0,89,227
16.7,17.0,110,205
15.3,21.0,1,217
24.066666666666666,17.0,64,186
15.871604938271606,11.0,41,138
18.152380952380952,26.0,63,144
19.266666666666666,20.0,1,137
54.333333333333336,23.0,58,186
22.439858906525572,12.0,40,109
21.966666666666665,24.0,33,214
30.666666666666668,19.0,174,202
51.2,11.0,0,145
23.937975892111233,17.0,97,135
177.33333333333334,199.0,2,77
52.233333333333334,47.0,64,97
87.9,64.0,49,211
26.366666666666667,15.0,29,188
41.4,23.0,53,63
20.739692307692305,13.0,100,110
5436.733333333334,8007.0,3,201
29.766666666666666,14.0,48,241
29.7,12.0,76,101
52.2,87.0,22,136
20.233333333333334,11.0,9,79
4805.2,4376.0,2,5
164.36666666666667,178.0,10,83
173.76666666666668,176.0,63,211
707.1,609.0,7,78
105.7,125.0,49,112
18.466666666666665,21.0,38,88
76.43333333333334,52.0,21,136
96.43333333333334,59.0,21,30
20.233333333333334,13.0,61,214
42.9,24.0,19,77
46.43333333333333,42.0,12,54
155.96666666666667,168.0,10,24
525.0333333333333,425.0,15,22
75.36666666666666,84.0,2,223
53.64658333333333,17.0,22,199
25.8,11.0,136,221
22.486442684766214,16.0,29,140
38.89047619047619,11.0,34,98
44.9,54.0,18,118
73.6388888888889,58.0,2,60
32.14126984126984,63.0,36,41
24.333333333333332,28.0,8,161
49.93333333333333,32.0,204,210
20.73361111111111,12.0,131,218
275.4,306.0,1,50
80.7,74.0,0,231
34.661904761904765,60.0,30,220
19.01111111111111,16.0,62,108
325.1333333333333,337.0,2,242
22.466666666666665,34.0,7,131
1282.8666666666666,1465.0,9,13
64.7,47.0,11,188
18.685084163898114,25.0,101,228
47.46666666666667,18.0,24,60
20.656891891891892,32.0,29,130
17.203091378905334,12.0,101,157
76.7,81.0,1,203
17.087041062801934,11.0,8,144
76.23333333333333,39.0,80,107
23.675238095238093,19.0,91,228
25.083333333333332,38.0,32,236
103.43333333333334,146.0,7,59
38.7,35.0,9,231
24.116666666666667,24.0,14,233
179.46666666666667,276.0,24,210
113.7,85.0,89,241
15.870000000000001,15.0,1,58
28.0,31.0,34,60
35.08888888888888,14.0,103,214
33.45,17.0,17,214
46.56666666666667,42.0,202,237
16.270714285714284,18.0,62,94
49.733333333333334,42.0,132,188
37.294761904761906,38.0,21,97
248.0,203.0,14,34
16.885416666666668,11.0,105,220
44.666666666666664,73.0,22,204
19.98651960784314,27.0,77,140
52.39565217391304,24.0,181,245
33.266666666666666,44.0,14,157
39.05833333333333,49.0,7,245
33.96666666666667,89.0,30,101
20.1,11.0,22,58
471.3666666666667,565.0,7,136
15.066666666666666,11.0,41,242
390.6666666666667,357.0,24,42
20.70555555555556,11.0,15,195
41.01481481481481,34.0,0,79
16.234713804713802,16.0,209,229
25.6,27.0,43,63
23.45668934240363,24.0,108,209
30.666666666666668,54.0,14,114
348.3666666666667,279.0,78,107
65.66666666666667,75.0,6,59
20.853555555555555,11.0,42,66
16.26103896103896,18.0,101,216
15.366666666666667,12.0,114,204
24.527131782945737,17.0,39,47
49.766666666666666,57.0,3,230
266.0,221.0,18,205
3917.3,4284.0,3,15
242.86666666666667,234.0,5,38
81.8,109.0,6,161
121.2,78.0,11,16
175.73333333333332,161.0,49,242
53.96666666666667,66.0,27,34
114.06666666666666,158.0,18,112
23.3,52.0,60,214
173.36666666666667,214.0,30,205
34.36666666666667,12.0,9,165
51.56666666666667,53.0,7,133
63.666666666666664,13.0,121,210
82.66666666666667,54.0,24,62
16.832638888888887,11.0,136,231
59.2,93.0,14,88
285.3333333333333,211.0,6,40
20.966666666666665,26.0,88,230
167.83333333333334,120.0,80,83
42.56666666666667,36.0,12,41
19.31282051282051,12.0,58,245
24.15277777777778,26.0,30,53
41.38888888888889,53.0,0,124
319.6666666666667,245.0,7,242
469.6333333333333,568.0,9,20
24.666666666666668,14.0,10,101
46.06666666666667,43.0,0,159
284.43333333333334,241.0,2,112
46.333333333333336,25.0,24,118
24.1125,15.0,81,146
29.16111111111111,11.0,55,81
124.16666666666667,129.0,16,83
23.066666666666666,18.0,39,59
31.966666666666665,70.0,39,132
16.208333333333332,11.0,63,225
33.333333333333336,20.0,34,52
272.26666666666665,400.0,0,19
23.433333333333334,11.0,95,96
19.635897435897437,28.0,34,41
30.933333333333334,24.0,63,103
2014.8,2198.0,2,11
158.76666666666668,184.0,23,83
163.26666666666668,161.0,15,210
37.266666666666666,22.0,70,201
610.5333333333333,332.0,24,243
32.63333333333333,22.0,51,242
20.633333333333333,11.0,97,221
34.638242894056845,21.0,107,221
23.473809523809525,25.0,0,208
189.66666666666666,285.0,7,26
21.285093342330182,11.0,21,90
167.63333333333333,210.0,6,27
15.132928650057444,13.0,137,151
21.95332562174667,13.0,51,110
32.428000000000004,12.0,42,218
56.62898550724638,38.0,17,209
21.03466790704886,25.0,40,226
22.633333333333333,23.0,60,62
20.19277777777778,12.0,60,108
855.4,1117.0,12,107
40.4681861348528,97.0,64,117
30.256666666666668,43.0,21,60
132.93333333333334,101.0,100,200
16.93946608946609,14.0,19,53
83.99166666666666,15.0,3,148
15.966666666666667,12.0,45,242
18.4625,13.0,20,146
23.3,26.0,9,220
63.5,27.0,13,36
24.733333333333334,19.0,60,73
48.3,44.0,34,214
28.449275362318836,44.0,34,215
18.953823953823953,23.0,43,216
21.033333333333335,21.0,76,100
57.2,36.0,83,118
45.166666666666664,62.0,0,44
80.73333333333333,11.0,58,96
237.96666666666667,203.0,26,241
13.797532515793387,21.0,8,113
33.891666666666666,36.0,200,245
48.3,36.0,14,203
347.56666666666666,288.0,2,27
55.0,40.0,40,101
31.333333333333332,37.0,5,216
92.83333333333333,124.0,0,45
49.06666666666667,50.0,11,45
56.2,62.0,1,84
149.0,127.0,96,202
33.166666666666664,30.0,2,234
978.9666666666667,819.0,1,14
55.135,68.0,11,39
88.16666666666667,33.0,11,199
182.46666666666667,119.0,1,237
311.23333333333335,223.0,112,241
24.066666666666666,25.0,25,33
85.86666666666666,62.0,136,242
241.66666666666666,252.0,5,237
361.0,349.0,3,27
21.891269841269843,11.0,11,234
18.67857142857143,17.0,80,244
24.333333333333332,17.0,44,50
23.733333333333334,25.0,62,237
66.76666666666667,61.0,132,214
24.8,13.0,20,220
51.2,11.0,58,136
20.1,20.0,91,100
218.93333333333334,190.0,9,27
106.06666666666666,111.0,202,243
20.32222222222222,19.0,56,105
41.43333333333333,13.0,49,239
32.3,13.0,41,132
25.148033126293992,19.0,34,57
16.556140350877193,14.0,41,236
132.4,115.0,78,202
39.20238095238095,12.0,50,89
17.13252525252525,14.0,72,105
55.333333333333336,26.0,113,201
30.53148148148148,21.0,3,56
23.335555555555555,19.0,18,94
36.733333333333334,19.0,1,76
43.53333333333333,42.0,51,124
46.43333333333333,20.0,33,40
27.123809523809527,17.0,7,92
60.86666666666667,37.0,0,218
15.723148148148148,13.0,51,109
39.986666666666665,31.0,83,97
18.825641025641023,11.0,9,98
19.274658869395708,15.0,62,236
59.4,43.0,13,93
25.551904761904762,15.0,33,226
87.1,79.0,11,214
33.06666666666667,21.0,1,121
37.266666666666666,27.0,4,223
33.8,35.0,52,96
20.73817082388511,12.0,97,245
41.93333333333333,22.0,132,199
401.6,414.0,1,136
28.7,25.0,18,72
162.06666666666666,645.0,18,26
107.16666666666667,113.0,15,80
68.8,76.0,20,101
18.4,17.0,13,233
25.066666666666666,16.0,76,107
78.9625,96.0,15,59
37.2,32.0,19,40
20.246444444444442,17.0,88,140
45.3,46.0,0,140
239.73333333333332,144.0,13,204
22.447418767507006,39.0,29,110
19.966666666666665,29.0,84,205
16.627675983436852,14.0,17,144
25.680555555555554,19.0,20,45
33.46666666666667,40.0,62,185
281.1333333333333,346.0,20,132
26.533333333333335,22.0,14,41
20.142857142857142,12.0,20,109
185.33333333333334,217.0,14,202
53.161904761904765,56.0,0,94
256.93333333333334,164.0,77,83
49.53333333333333,31.0,4,36
91.06666666666666,36.0,21,77
40.5,20.0,16,50
34.342121212121214,20.0,41,81
20.6150641025641,62.0,21,133
36.1,27.0,47,101
17.833333333333332,15.0,53,73
49.86666666666667,53.0,26,51
65.36666666666666,77.0,12,203
15.779909560723516,11.0,69,91
17.607968574635244,17.0,43,217
65.46666666666667,98.0,51,96
22.633333333333333,18.0,124,223
22.76983752620545,38.0,33,90
30.333333333333332,21.0,204,244
39.03333333333333,24.0,83,94
92.52820512820513,59.0,17,91
97.63333333333334,91.0,17,185
26.3,49.0,1,43
74.46666666666667,94.0,31,201
31.78119658119658,37.0,15,233
36.3,89.0,30,52
71.06666666666666,142.0,49,80
65.73333333333333,65.0,1,62
32.42460317460317,20.0,19,89
30.8,39.0,136,210
566.5666666666667,638.0,12,78
141.3,140.0,11,27
67.4,80.0,0,236
286.0,228.0,11,30
26.4,29.0,39,73
1562.5333333333333,1491.0,96,201
123.86666666666666,95.0,24,80
56.6,64.0,84,132
47.1,46.0,3,130
19.637286324786324,16.0,40,140
89.1,80.0,26,132
94.53333333333333,80.0,6,88
31.97208366512714,66.0,20,215
23.133333333333333,14.0,7,158
17.832992570247473,13.0,37,217
21.1030303030303,19.0,9,144
63.03333333333333,44.0,89,210
21.733333333333334,15.0,39,136
36.733333333333334,40.0,5,35
134.86666666666667,113.0,18,202
184.86666666666667,307.0,18,20
29.1,16.0,15,138
20.5,17.0,62,202
21.975,20.0,67,219
22.633333333333333,13.0,87,101
433.6,273.0,1,22
383.96666666666664,40.0,121,241
18.010317460317463,12.0,97,124
37.13333333333333,17.0,113,241
32.666666666666664,29.0,77,101
148.66666666666666,138.0,25,83
34.1,31.0,14,54
56.0,40.0,38,204
4035.8,4819.0,0,9
560.4666666666667,585.0,2,42
19.539830195644146,12.0,202,231
23.5,16.0,83,124
17.652777777777775,16.0,51,130
87.46666666666667,90.0,19,78
23.27948717948718,55.0,18,245
89.26666666666667,105.0,0,228
25.34059523809524,24.0,50,110
25.75,15.0,200,234
43.422222222222224,45.0,83,233
352.96666666666664,786.0,1,30
23.5,12.0,69,136
17.59444444444444,21.0,30,174
37.725,27.0,59,77
139.96666666666667,82.0,21,29
379.6,123.0,2,16
19.348358198040078,11.0,33,94
22.3,21.0,23,39
96.6,103.0,83,161
48.96666666666667,47.0,21,40
64.64,59.0,7,97
67.33333333333333,77.0,5,228
105.83333333333333,86.0,34,78
20.433531746031747,31.0,8,203
21.548698523698526,11.0,22,93
36.266666666666666,26.0,43,200
17.747335932423653,15.0,108,230
27.1,12.0,22,25
24.51875,15.0,32,52
22.4,17.0,59,112
35.266666666666666,26.0,100,101
31.5,35.0,107,114
24.266666666666666,32.0,63,232
15.263047152836132,18.0,59,230
298.1666666666667,258.0,42,49
45.93333333333333,29.0,24,76
103.4,78.0,30,34
20.6,16.0,93,204
704.2,1073.0,0,136
69.76666666666667,57.0,12,52
157.7,260.0,30,185
475.4,475.0,1,73
50.13333333333333,35.0,40,100
21.820364556078843,19.0,32,226
26.166666666666668,20.0,11,163
29.807936507936507,27.0,20,60
86.03333333333333,87.0,49,210
21.247374847374846,27.0,59,108
27.166666666666668,48.0,32,46
94.9,170.0,4,50
66.6,53.0,27,29
14.205833333333334,12.0,56,219
25.066666666666666,41.0,26,31
35.455555555555556,20.0,27,38
16.266666666666666,11.0,31,80
44.03333333333333,15.0,18,68
40.7,44.0,201,220
77.86666666666666,54.0,26,73
16.124444444444446,16.0,223,228
17.477959595959593,18.0,31,108
23.181045751633988,11.0,26,120
32.0,35.0,2,216
32.08095238095238,29.0,26,227
17.341519789734075,31.0,77,144
18.483333333333334,14.0,26,220
54.56666666666667,70.0,20,209
468.6666666666667,440.0,13,78
30.333333333333332,20.0,114,185
27.633333333333333,14.0,10,51
15.248994143111789,14.0,100,230
15.766666666666667,21.0,223,242
194.33333333333334,342.0,20,107
47.604166666666664,31.0,29,236
23.558630952380952,27.0,63,139
42.55416666666667,39.0,26,47
17.25527480689245,19.0,27,229
193.73333333333332,123.0,204,205
30.74230769230769,35.0,15,220
29.333333333333332,21.0,96,220
14.831940700808625,15.0,19,133
17.827611336032387,17.0,39,110
26.966666666666665,14.0,91,101
21.885416666666668,12.0,32,140
15.8,15.0,44,205
448.26666666666665,186.0,21,63
36.166666666666664,14.0,14,218
91.13333333333334,99.0,11,100
23.685075250836118,13.0,67,222
54.233333333333334,25.0,211,237
387.7,448.0,201,242
20.457973189275712,16.0,26,226
511.9,365.0,20,24
20.793055555555554,16.0,100,236
18.0,12.0,3,123
85.5,78.0,88,200
30.252380952380953,33.0,63,234
15.444938271604938,16.0,60,138
36.833333333333336,23.0,13,108
172.8,152.0,2,10
123.16666666666667,101.0,13,51
26.157692307692308,26.0,88,108
51.8,14.0,81,136
38.666666666666664,13.0,1,120
47.63333333333333,35.0,73,211
153.7,139.0,42,73
48.93030303030303,19.0,4,199
26.45668934240363,11.0,140,209
20.84038383838384,17.0,88,159
19.385416666666668,15.0,167,245
59.86666666666667,58.0,7,57
20.766666666666666,17.0,51,100
26.2,15.0,58,200
147.43333333333334,152.0,50,132
16.662828282828283,14.0,132,156
44.04,35.0,200,226
18.208333333333332,14.0,124,236
75.06666666666666,65.0,45,241
28.733333333333334,12.0,221,240
29.5,13.0,40,203
18.933333333333334,13.0,26,138
40.4,17.0,50,100
40.06666666666667,28.0,201,218
22.033333333333335,19.0,52,202
29.4,38.0,23,205
16.866666666666667,14.0,9,152
20.26046511627907,13.0,50,60
16.0575933905911,16.0,54,168
2184.233333333333,2253.0,9,15
28.794444444444444,21.0,217,223
78.16666666666667,71.0,19,185
33.725,11.0,2,120
33.5,42.0,27,243
849.7666666666667,753.0,2,8
