pre_flow,true_flow,src_ids,dst_ids
18.657927916425606,25.0,20,70
148.6,201.0,0,52
33.67112193362193,42.0,7,66
65.76666666666667,70.0,8,27
26.006666666666668,22.0,3,81
229.76666666666668,162.0,22,49
38.06875,18.0,60,223
1864.5,1712.0,15,24
64.63333333333334,46.0,1,31
21.706068376068377,11.0,47,161
36.7,25.0,40,209
70.73333333333333,69.0,5,76
15.300368421052633,11.0,117,216
127.73333333333333,175.0,0,188
62.1,63.0,9,93
22.689642857142857,31.0,1,116
48.85333333333333,47.0,7,231
61.833333333333336,73.0,34,136
18.71958963442491,14.0,59,228
27.255858431691763,57.0,35,45
28.64119047619047,22.0,51,211
16.269102564102564,11.0,46,65
37.53333333333333,37.0,163,200
38.03333333333333,28.0,32,73
22.297777777777778,27.0,42,231
18.999971468640076,12.0,54,159
31.6,13.0,97,101
30.64095238095238,12.0,46,71
32.12222222222222,13.0,18,71
18.183456567587005,14.0,101,133
30.48911255411255,22.0,46,70
37.89735803412274,29.0,30,62
21.1,15.0,45,243
17.8,11.0,110,136
14.875,12.0,53,209
2104.2,1638.0,13,200
82.96666666666667,28.0,57,174
24.233333333333334,43.0,188,243
47.24523809523809,52.0,14,39
4290.6,4125.0,2,83
29.982916666666668,45.0,29,93
40.43333333333333,45.0,6,114
1496.8,1586.0,6,132
96.16666666666667,92.0,59,83
31.666666666666668,25.0,2,206
